user_id	feature	counts
1952f1237c343df6e73ba8cccfda5a57	job	16
1952f1237c343df6e73ba8cccfda5a57	woman	19
1952f1237c343df6e73ba8cccfda5a57	life	15
1952f1237c343df6e73ba8cccfda5a57	characters	13
1952f1237c343df6e73ba8cccfda5a57	story	24
1952f1237c343df6e73ba8cccfda5a57	book	16
1952f1237c343df6e73ba8cccfda5a57	read	11
5a1de0997778a6c9c4adff89a5f02de8	story	18
5a1de0997778a6c9c4adff89a5f02de8	book	12
d891836169c4e89335d3859e7f839c98	job	11
d891836169c4e89335d3859e7f839c98	scenes	14
d891836169c4e89335d3859e7f839c98	book	27
d891836169c4e89335d3859e7f839c98	way	11
d891836169c4e89335d3859e7f839c98	story	13
436b4357f1cafddb500837eddd3d92fd	read	11
436b4357f1cafddb500837eddd3d92fd	story	11
5a7355dd76fb7649912b783dffe604e1	content	15
5a7355dd76fb7649912b783dffe604e1	read	12
5a7355dd76fb7649912b783dffe604e1	book	32
f5b09c2dcb402f81013825fbb60e9a04	read	12
cafdb742e000b1e022c8b75dc09b93e6	novel	18
cafdb742e000b1e022c8b75dc09b93e6	publisher	12
cafdb742e000b1e022c8b75dc09b93e6	fiction	11
cafdb742e000b1e022c8b75dc09b93e6	rating	19
08d805375530cc208801531ca7fdefbc	character	17
08d805375530cc208801531ca7fdefbc	book	22
08d805375530cc208801531ca7fdefbc	world	11
08d805375530cc208801531ca7fdefbc	story	14
08d805375530cc208801531ca7fdefbc	school	18
08d805375530cc208801531ca7fdefbc	girl	11
a9c870a4bcec6bd34a49b38553902060	book	13
91374b788b8244dbaba1857b42f20731	review	33
91374b788b8244dbaba1857b42f20731	book	19
91374b788b8244dbaba1857b42f20731	characters	13
91374b788b8244dbaba1857b42f20731	thanks	25
91374b788b8244dbaba1857b42f20731	copy	26
91374b788b8244dbaba1857b42f20731	man	11
91374b788b8244dbaba1857b42f20731	read	12
9cf35d6cdeaa7646e43f294d941e0ad1	book	12
9cf35d6cdeaa7646e43f294d941e0ad1	books	13
1a3e7169323c89966f3fdea942ad90f5	book	15
1a3e7169323c89966f3fdea942ad90f5	world	14
1a3e7169323c89966f3fdea942ad90f5	things	12
1a3e7169323c89966f3fdea942ad90f5	thriller	18
1a3e7169323c89966f3fdea942ad90f5	twists	11
1a3e7169323c89966f3fdea942ad90f5	way	13
1a3e7169323c89966f3fdea942ad90f5	novel	16
1a3e7169323c89966f3fdea942ad90f5	characters	26
1a3e7169323c89966f3fdea942ad90f5	writing	19
1a3e7169323c89966f3fdea942ad90f5	read	34
1a3e7169323c89966f3fdea942ad90f5	tale	27
1a3e7169323c89966f3fdea942ad90f5	sense	12
1a3e7169323c89966f3fdea942ad90f5	thing	19
1a3e7169323c89966f3fdea942ad90f5	stuff	12
1a3e7169323c89966f3fdea942ad90f5	story	29
1a3e7169323c89966f3fdea942ad90f5	time	17
1a3e7169323c89966f3fdea942ad90f5	part	11
1a3e7169323c89966f3fdea942ad90f5	character	15
1a3e7169323c89966f3fdea942ad90f5	edge	11
1a3e7169323c89966f3fdea942ad90f5	life	15
d3f7fa7ddc3e705e1932124b2f0eca84	copy	17
d3f7fa7ddc3e705e1932124b2f0eca84	book	18
0ed6e5b5cd923c666705e977521e0c3e	read	89
0ed6e5b5cd923c666705e977521e0c3e	story	67
0ed6e5b5cd923c666705e977521e0c3e	book	29
0ed6e5b5cd923c666705e977521e0c3e	friend	14
509e74c91b98d77e3e668d66ac03468a	characters	18
509e74c91b98d77e3e668d66ac03468a	read	13
509e74c91b98d77e3e668d66ac03468a	time	16
509e74c91b98d77e3e668d66ac03468a	friend	13
509e74c91b98d77e3e668d66ac03468a	book	24
0bbf628a7b8d7a0899673d069e0f96e3	book	23
6542fffbd68c6394734eeb4cf8fd29d0	book	17
6542fffbd68c6394734eeb4cf8fd29d0	story	11
6542fffbd68c6394734eeb4cf8fd29d0	novel	11
9397c299c5b8e55a79b3fb430e1e0cce	book	11
0b947cf35b80b8043302d75fa782f611	version	14
24f26454fe95e869a9078da54245f4c7	read	11
f2b3b13e78e5ab47b89aa2f2f7a6d1c7	book	18
f88032f4ad97b46654fe59ce3387cf5d	story	18
13ffbedbe19a44ce44389a32b97a10b7	people	11
8273fc29780c84559cbd533fc969c0a6	book	31
8273fc29780c84559cbd533fc969c0a6	books	12
8273fc29780c84559cbd533fc969c0a6	time	11
b83200ad3d99dbcbfd5bc31e5ff07f40	characters	18
b83200ad3d99dbcbfd5bc31e5ff07f40	book	11
b83200ad3d99dbcbfd5bc31e5ff07f40	novel	13
a9091e712f89280c3012684ec029d2a5	people	16
a9091e712f89280c3012684ec029d2a5	book	17
a9091e712f89280c3012684ec029d2a5	books	13
a9091e712f89280c3012684ec029d2a5	time	16
a9091e712f89280c3012684ec029d2a5	read	11
818a07d4b1a085d65a3851c9f68f148d	thing	19
818a07d4b1a085d65a3851c9f68f148d	man	13
818a07d4b1a085d65a3851c9f68f148d	time	29
818a07d4b1a085d65a3851c9f68f148d	book	54
818a07d4b1a085d65a3851c9f68f148d	people	12
818a07d4b1a085d65a3851c9f68f148d	person	16
818a07d4b1a085d65a3851c9f68f148d	characters	11
d2bb3aaa4e7d81943c2dc3067f628508	girl	12
d2bb3aaa4e7d81943c2dc3067f628508	book	18
d2bb3aaa4e7d81943c2dc3067f628508	review	18
d2bb3aaa4e7d81943c2dc3067f628508	characters	14
d2bb3aaa4e7d81943c2dc3067f628508	read	11
1a24bac964b67d5afe7175b79573d1a6	book	29
1a24bac964b67d5afe7175b79573d1a6	time	22
1a24bac964b67d5afe7175b79573d1a6	man	16
1a24bac964b67d5afe7175b79573d1a6	read	46
1a24bac964b67d5afe7175b79573d1a6	books	11
1a24bac964b67d5afe7175b79573d1a6	person	13
1a24bac964b67d5afe7175b79573d1a6	friend	13
1a24bac964b67d5afe7175b79573d1a6	story	17
1a24bac964b67d5afe7175b79573d1a6	love	19
1a24bac964b67d5afe7175b79573d1a6	connection	15
1a24bac964b67d5afe7175b79573d1a6	friends	13
1a24bac964b67d5afe7175b79573d1a6	characters	12
1a24bac964b67d5afe7175b79573d1a6	thing	12
1a24bac964b67d5afe7175b79573d1a6	woman	12
7e7df90b3eb0e7eabe010f4ecd429418	book	16
7e7df90b3eb0e7eabe010f4ecd429418	books	11
52267dfb62a214fcd07673fbac8cb58a	book	19
52267dfb62a214fcd07673fbac8cb58a	read	17
432eb4c9e52ee2f0a965bb9a711c357c	story	18
f830328f09c594b3fd35aecea92a93d0	book	16
c6da1c96ff74bbbf23875b9a2518801a	book	21
c6da1c96ff74bbbf23875b9a2518801a	writing	12
c6da1c96ff74bbbf23875b9a2518801a	story	19
c6da1c96ff74bbbf23875b9a2518801a	characters	16
fce99e367b4844ba5597ebe393beeacc	characters	11
8cdda62099c3a1871d6cb54f84fc6727	story	24
8cdda62099c3a1871d6cb54f84fc6727	scene	15
8cdda62099c3a1871d6cb54f84fc6727	book	13
8cdda62099c3a1871d6cb54f84fc6727	scenes	27
fcf087290b8c3f96a442f858809bf6ef	errors	20
fcf087290b8c3f96a442f858809bf6ef	story	36
fcf087290b8c3f96a442f858809bf6ef	review	36
fcf087290b8c3f96a442f858809bf6ef	characters	16
fcf087290b8c3f96a442f858809bf6ef	read	13
fcf087290b8c3f96a442f858809bf6ef	series	11
fcf087290b8c3f96a442f858809bf6ef	book	41
fcf087290b8c3f96a442f858809bf6ef	opinion	12
47c9dfa6d33b146183fd3d4719bcceec	review	15
47c9dfa6d33b146183fd3d4719bcceec	book	34
47c9dfa6d33b146183fd3d4719bcceec	volume	12
47c9dfa6d33b146183fd3d4719bcceec	fantasy	18
47c9dfa6d33b146183fd3d4719bcceec	books	17
47c9dfa6d33b146183fd3d4719bcceec	character	18
47c9dfa6d33b146183fd3d4719bcceec	readers	12
47c9dfa6d33b146183fd3d4719bcceec	characters	33
47c9dfa6d33b146183fd3d4719bcceec	one	13
47c9dfa6d33b146183fd3d4719bcceec	story	27
0d688fe079530ee1fe6fa85eab10ec5c	man	20
0d688fe079530ee1fe6fa85eab10ec5c	eye	12
0d688fe079530ee1fe6fa85eab10ec5c	text	15
0d688fe079530ee1fe6fa85eab10ec5c	poem	14
0d688fe079530ee1fe6fa85eab10ec5c	place	12
0d688fe079530ee1fe6fa85eab10ec5c	light	13
0d688fe079530ee1fe6fa85eab10ec5c	time	19
0d688fe079530ee1fe6fa85eab10ec5c	part	17
0d688fe079530ee1fe6fa85eab10ec5c	night	11
0d688fe079530ee1fe6fa85eab10ec5c	thing	11
0d688fe079530ee1fe6fa85eab10ec5c	flowers	13
41754e63b6eb8d556d7b89e7bc22eac1	opinion	11
c5c713e338b4ff5c7170e636575ec0d1	characters	11
c5c713e338b4ff5c7170e636575ec0d1	point	29
c5c713e338b4ff5c7170e636575ec0d1	book	21
727eb6d6084860c6236bf5b0109fd416	read	14
727eb6d6084860c6236bf5b0109fd416	time	11
727eb6d6084860c6236bf5b0109fd416	characters	11
727eb6d6084860c6236bf5b0109fd416	story	12
d3c54daf5919fd1e036dc78d635a52e8	read	11
d3c54daf5919fd1e036dc78d635a52e8	book	12
2db07a6f320279d5e47d5b6a6fe3a151	book	24
20c817794e59bff344a11c53394ed578	story	20
20c817794e59bff344a11c53394ed578	review	12
20c817794e59bff344a11c53394ed578	book	17
f5be702495e5385d07df3b0e00787092	story	20
f5be702495e5385d07df3b0e00787092	book	21
f5be702495e5385d07df3b0e00787092	characters	14
f5be702495e5385d07df3b0e00787092	thing	12
f5be702495e5385d07df3b0e00787092	time	11
15ce9ccb85cac91928ab3a7bb06701db	sport	12
15ce9ccb85cac91928ab3a7bb06701db	chapter	16
36f95203006b00d3d53c356aa74ce5e1	review	11
b82bb4b6ecdd101446f609399307fbd7	book	50
b82bb4b6ecdd101446f609399307fbd7	read	13
b82bb4b6ecdd101446f609399307fbd7	characters	24
b82bb4b6ecdd101446f609399307fbd7	character	37
b82bb4b6ecdd101446f609399307fbd7	job	11
b82bb4b6ecdd101446f609399307fbd7	copy	39
b82bb4b6ecdd101446f609399307fbd7	books	11
288dc8c9871098c8a1b680db829275b4	book	15
82c665471a6cda23271b724b876e1ec8	book	21
82c665471a6cda23271b724b876e1ec8	time	11
9da326d91927727ed8ae43461f80b08c	read	13
9da326d91927727ed8ae43461f80b08c	book	33
9da326d91927727ed8ae43461f80b08c	books	14
05a17ea5274f8598e8d1f485ed03a90e	read	16
8bf745a1e2b3ec721ad079990111f114	book	24
c96ef78de7028e9ed7002356fb800a52	story	16
4c445b4b34fc8f4ada2ddcd819a05b58	book	12
c309dff1695ed8558b29ea8dcd7479b8	book	14
4f40bf5378b15419c54d27e94be6e77d	illustrations	15
4f40bf5378b15419c54d27e94be6e77d	book	33
4f40bf5378b15419c54d27e94be6e77d	part	11
4f40bf5378b15419c54d27e94be6e77d	ages	22
4f40bf5378b15419c54d27e94be6e77d	girl	14
4f40bf5378b15419c54d27e94be6e77d	story	13
52f1a6e704261d811b3b79424e63e306	bit	14
52f1a6e704261d811b3b79424e63e306	book	11
230ca5b40e729a52912eb49b46670a0a	book	15
a133c5e032cf0830c030fcdcae83a08f	thanks	12
a133c5e032cf0830c030fcdcae83a08f	review	13
a133c5e032cf0830c030fcdcae83a08f	novel	11
3816f107535adb43de098e75f4a4d4cc	book	19
3816f107535adb43de098e75f4a4d4cc	thing	13
0a57a675894e113b75d7b6d869de9fdf	read	16
0a57a675894e113b75d7b6d869de9fdf	review	20
0a57a675894e113b75d7b6d869de9fdf	book	34
0a57a675894e113b75d7b6d869de9fdf	story	14
0a57a675894e113b75d7b6d869de9fdf	characters	13
785d9ac97b87aebef15d20a6e3d11ae9	thing	11
785d9ac97b87aebef15d20a6e3d11ae9	time	13
785d9ac97b87aebef15d20a6e3d11ae9	book	19
785d9ac97b87aebef15d20a6e3d11ae9	girl	11
414d7ea1693ad9479b30c7c987a5f66b	time	21
414d7ea1693ad9479b30c7c987a5f66b	book	52
414d7ea1693ad9479b30c7c987a5f66b	story	28
414d7ea1693ad9479b30c7c987a5f66b	books	19
414d7ea1693ad9479b30c7c987a5f66b	bit	39
414d7ea1693ad9479b30c7c987a5f66b	line	13
414d7ea1693ad9479b30c7c987a5f66b	job	14
414d7ea1693ad9479b30c7c987a5f66b	things	16
414d7ea1693ad9479b30c7c987a5f66b	read	13
414d7ea1693ad9479b30c7c987a5f66b	characters	22
414d7ea1693ad9479b30c7c987a5f66b	people	13
414d7ea1693ad9479b30c7c987a5f66b	life	12
414d7ea1693ad9479b30c7c987a5f66b	character	18
414d7ea1693ad9479b30c7c987a5f66b	detail	23
414d7ea1693ad9479b30c7c987a5f66b	fiction	20
1c889cf415937941b173367900897eed	story	18
1c889cf415937941b173367900897eed	life	13
1c889cf415937941b173367900897eed	novel	16
1acd81d8e959f6e23712c9a236ca01d7	mother	14
1acd81d8e959f6e23712c9a236ca01d7	story	27
1acd81d8e959f6e23712c9a236ca01d7	character	13
1acd81d8e959f6e23712c9a236ca01d7	characters	23
1acd81d8e959f6e23712c9a236ca01d7	friend	11
1acd81d8e959f6e23712c9a236ca01d7	read	35
1acd81d8e959f6e23712c9a236ca01d7	book	18
1acd81d8e959f6e23712c9a236ca01d7	person	11
1acd81d8e959f6e23712c9a236ca01d7	novel	21
1acd81d8e959f6e23712c9a236ca01d7	romance	12
772488b09d4b98a006f738e7a5b2f300	woman	11
907cd5febddf6b315b47b26a5a3750fd	book	21
b78a9143ca2f0c4c7361694dc6cb0500	story	43
b78a9143ca2f0c4c7361694dc6cb0500	characters	16
b78a9143ca2f0c4c7361694dc6cb0500	ending	11
b78a9143ca2f0c4c7361694dc6cb0500	men	13
86b0f8caad0c89c9b9ee9c5061e7d3db	book	15
28eeefef00392bc09c39fc50b77f468e	read	13
28eeefef00392bc09c39fc50b77f468e	book	29
df7068f85819b1d0bd6b4ed20096692d	book	19
695bbdffc2ad58ecb3b0e4c2a0beb882	book	14
695bbdffc2ad58ecb3b0e4c2a0beb882	read	11
3fb0e5b87476b069dbf89d79ec3117e1	story	15
a50fa313c8c4fc1e2f4c5522bc15845a	read	15
d45ae0bef40e3731d498c30881e04728	chapter	24
f9cf2d38b8a1dfb83ec1109cccd56fd4	read	17
f9cf2d38b8a1dfb83ec1109cccd56fd4	novel	12
f9cf2d38b8a1dfb83ec1109cccd56fd4	story	11
f9cf2d38b8a1dfb83ec1109cccd56fd4	character	11
fd139a1a6b00c5b1e9ef66d88670e3c0	book	12
fd139a1a6b00c5b1e9ef66d88670e3c0	way	11
986f2dfebd6f33e2a6a456fca0794287	message	15
986f2dfebd6f33e2a6a456fca0794287	review	20
83a4289c59be76959c1c36808dc2991a	lead	14
83a4289c59be76959c1c36808dc2991a	add	33
83a4289c59be76959c1c36808dc2991a	story	20
83a4289c59be76959c1c36808dc2991a	read	28
83a4289c59be76959c1c36808dc2991a	review	11
83a4289c59be76959c1c36808dc2991a	book	23
cec77035cef250b558adb6cc3a46c6e9	story	13
d321b1bcf294bca33510816afd898eb3	things	13
d321b1bcf294bca33510816afd898eb3	friend	23
d321b1bcf294bca33510816afd898eb3	book	78
d321b1bcf294bca33510816afd898eb3	school	20
d321b1bcf294bca33510816afd898eb3	time	12
d321b1bcf294bca33510816afd898eb3	books	12
82542f712eceaf5a9f6252e3ca09686d	book	22
21b87c18c0b635f1f6410b180754d128	job	11
21b87c18c0b635f1f6410b180754d128	things	11
21b87c18c0b635f1f6410b180754d128	read	20
21b87c18c0b635f1f6410b180754d128	story	17
21b87c18c0b635f1f6410b180754d128	book	29
21b87c18c0b635f1f6410b180754d128	characters	18
21b87c18c0b635f1f6410b180754d128	books	13
21b87c18c0b635f1f6410b180754d128	man	11
21b87c18c0b635f1f6410b180754d128	time	13
f6e0d71eed847c270bd0d7fff96f2bd5	story	14
f6e0d71eed847c270bd0d7fff96f2bd5	read	28
11d41620ecfe39a443292db8769d159a	book	27
11d41620ecfe39a443292db8769d159a	books	11
11d41620ecfe39a443292db8769d159a	time	12
a4f2f25b768b49602c8e738a717d294c	read	11
a4f2f25b768b49602c8e738a717d294c	states	11
7c641d8ca0c8b49a2a2bc8a594943898	book	31
7c641d8ca0c8b49a2a2bc8a594943898	people	11
7c641d8ca0c8b49a2a2bc8a594943898	books	14
a985e1f4340281138c7806a5e07ad418	story	19
a985e1f4340281138c7806a5e07ad418	romance	11
a985e1f4340281138c7806a5e07ad418	book	15
a985e1f4340281138c7806a5e07ad418	world	11
23fbfb5b944a9f01b782ec2359a491a7	review	12
23fbfb5b944a9f01b782ec2359a491a7	story	12
d5abffb9d4cc3c119c7296df239225ac	review	20
d5abffb9d4cc3c119c7296df239225ac	book	32
1967eb3e7d434eb50f86cd8157d9ee6a	review	11
1967eb3e7d434eb50f86cd8157d9ee6a	characters	12
1967eb3e7d434eb50f86cd8157d9ee6a	story	18
1cc0a3ca592baefa0a7b979926ec770b	story	17
1cc0a3ca592baefa0a7b979926ec770b	characters	15
1cc0a3ca592baefa0a7b979926ec770b	book	14
02ce0e4f7661d02c12ac09d2957ec1ca	book	15
41d356ba422328e649107e0c9313e0ed	book	32
41d356ba422328e649107e0c9313e0ed	story	19
41d356ba422328e649107e0c9313e0ed	fiction	11
41d356ba422328e649107e0c9313e0ed	characters	16
9cb81838cba64a1e12f28f58b894b771	book	11
002a023d3de233b4bd3ec4fc3e9c581a	copy	11
002a023d3de233b4bd3ec4fc3e9c581a	review	12
002a023d3de233b4bd3ec4fc3e9c581a	book	14
03ee3491e69b0c9f1171edcdd3d74446	book	16
e988c0db08608d6b07fa0942acc69f02	review	11
b4bea6c4560c38fb2e81a59d4bdba1e4	book	11
ab6fdf600c37cb913eb11ceae8c71751	chapter	11
ab6fdf600c37cb913eb11ceae8c71751	characters	41
ab6fdf600c37cb913eb11ceae8c71751	woman	19
ab6fdf600c37cb913eb11ceae8c71751	friend	21
ab6fdf600c37cb913eb11ceae8c71751	book	18
ab6fdf600c37cb913eb11ceae8c71751	boy	12
ab6fdf600c37cb913eb11ceae8c71751	romance	15
ab6fdf600c37cb913eb11ceae8c71751	plot	17
ab6fdf600c37cb913eb11ceae8c71751	story	25
ab6fdf600c37cb913eb11ceae8c71751	girl	15
ab6fdf600c37cb913eb11ceae8c71751	novel	22
ab6fdf600c37cb913eb11ceae8c71751	school	15
733d0c13f2cda236be22f70901aca643	book	23
18ee50445cbff3a198b9bca59ad4a3f9	art	11
923075d86d25125c24b73c1dc1b12029	work	15
c770480b5046e20266f0c3c6a5ddfbcd	story	12
4a7171cd31ff626293b2ea3990279cdb	book	18
074956a50d34e65218dade155c504ff2	review	13
074956a50d34e65218dade155c504ff2	book	11
074956a50d34e65218dade155c504ff2	story	14
9214299abceaf4020e3c9f97696191c4	book	11
be18d87642a5c02d4963781cced9517d	book	13
f558f6cbafa4a1ca4110a5e4fac380dd	way	11
f558f6cbafa4a1ca4110a5e4fac380dd	book	12
bcf981fd6736d4f12aeaf6b4861f8202	book	11
bfb091d1a0a3b05329987a58f4e565e0	story	14
928755f9bc237e47ed239acf48b06098	read	12
928755f9bc237e47ed239acf48b06098	book	15
93972372de3f68a88ea86cc2b382cbf4	book	11
d86fcb2fc773cc18f45d81b20c4b71ca	woman	11
a7d8f3f25ce0290ae7f87f99ecb20c56	story	16
047365f385f9fa4a8f8a647be526b6e2	story	26
047365f385f9fa4a8f8a647be526b6e2	romance	14
a30e6301a74557b4f3976c81fc11adbe	book	14
a30e6301a74557b4f3976c81fc11adbe	story	13
9ed86ecbf6d0073ccfa0aee0e3f82360	book	27
686b174e58665fe35cd89c64c0607992	story	15
686b174e58665fe35cd89c64c0607992	book	12
c978facba9e48a28f6847125d0b66a36	review	20
c978facba9e48a28f6847125d0b66a36	book	38
c7cbc2cd61c04120aeebee6e1a786d2d	story	11
d64c016ccc2983dd050e924454456f3f	read	54
d64c016ccc2983dd050e924454456f3f	characters	11
d64c016ccc2983dd050e924454456f3f	book	16
e8e5f0ee1f8d5eddd49af929aa4eea46	story	17
e8e5f0ee1f8d5eddd49af929aa4eea46	book	12
e8e5f0ee1f8d5eddd49af929aa4eea46	time	11
891a4d37e1a6ba6229225b9bdb821e9c	book	11
b5503f2b9df8b57c667743e256caa3c8	read	18
8d49a989a3d9db4ce1e775251072355a	read	23
8d49a989a3d9db4ce1e775251072355a	characters	30
8d49a989a3d9db4ce1e775251072355a	review	19
3ba0a845767aac494eba7ec366be5f1a	story	16
3ba0a845767aac494eba7ec366be5f1a	book	13
3ba0a845767aac494eba7ec366be5f1a	time	12
93b59035df3c0df06050d51c90ea432f	girl	14
93b59035df3c0df06050d51c90ea432f	thing	18
93b59035df3c0df06050d51c90ea432f	way	13
02006ba053e0b99029ed9684bea25b6b	stars	25
02006ba053e0b99029ed9684bea25b6b	story	11
6bd96acc5f93ced50e6ccdc28658c717	book	15
8f9a74859176f8248ac33f1a50c4ed87	book	11
63ee50c51da8b19710f299831a1b6995	book	35
63ee50c51da8b19710f299831a1b6995	story	17
63ee50c51da8b19710f299831a1b6995	books	21
63ee50c51da8b19710f299831a1b6995	characters	17
405b974ff931822bbae0ec183c6c7ede	book	17
c2579fbf15fdad5cff26de01fe973db6	book	21
c2579fbf15fdad5cff26de01fe973db6	characters	17
168a98e16851970f74929529ef7376bb	read	19
82d0e35dc200658b974c461b2488fe1d	book	11
c3755265fda57d34fa1daa2112098e42	read	18
c3755265fda57d34fa1daa2112098e42	review	16
c3755265fda57d34fa1daa2112098e42	story	15
246eac0ca4d02e73d8768a5acb9b89d7	book	14
246eac0ca4d02e73d8768a5acb9b89d7	life	11
31a7de3b0e462db84dc08921c56443fa	lady	22
31a7de3b0e462db84dc08921c56443fa	story	27
31a7de3b0e462db84dc08921c56443fa	girl	13
bb421cc1b9862e84a665ebdf5da0968c	review	19
bb421cc1b9862e84a665ebdf5da0968c	book	13
bb421cc1b9862e84a665ebdf5da0968c	scenes	11
ddaa59692c9493e37ade1fd213b9c71d	review	13
ddaa59692c9493e37ade1fd213b9c71d	book	36
e2c4781067d14b9e82d36c19122df2b5	book	11
2d13f995e7b765b08e09b3f9e52c32e0	book	11
41ff989d2a2f4f3b3188ffcf1e01c853	world	13
bd3bb20d14364ac6ba5a63266d7747fa	story	11
4708d71de2f8afe1064a703312b022b5	book	17
908c9d07c9710116df9e1c8e93d06938	book	19
908c9d07c9710116df9e1c8e93d06938	fiction	11
908c9d07c9710116df9e1c8e93d06938	novel	23
908c9d07c9710116df9e1c8e93d06938	characters	11
1828bff893d3c8341c6e6f3a917e347a	story	13
1828bff893d3c8341c6e6f3a917e347a	rating	41
1828bff893d3c8341c6e6f3a917e347a	romance	20
1828bff893d3c8341c6e6f3a917e347a	characters	11
1828bff893d3c8341c6e6f3a917e347a	book	16
73b1929da792a24df39bdce885f0a48b	book	11
17e8e83cb8abfc2779ba603fc9c058b7	story	40
329e3de59616c518a97ce758a961f69d	book	13
d202352e716421da4ef3f7937df7c3f7	read	17
d202352e716421da4ef3f7937df7c3f7	fiction	14
d202352e716421da4ef3f7937df7c3f7	characters	12
d202352e716421da4ef3f7937df7c3f7	tale	12
d202352e716421da4ef3f7937df7c3f7	story	20
d202352e716421da4ef3f7937df7c3f7	book	11
528513926efc49740693df93112bd446	read	12
528513926efc49740693df93112bd446	characters	11
a3ebf0d46b5ec9e5fa19230be556da94	man	13
79209c2626485d7902e4bbbb634d3222	review	16
75acb939a73a38907d2ba36eb7f3a60f	characters	50
75acb939a73a38907d2ba36eb7f3a60f	book	38
75acb939a73a38907d2ba36eb7f3a60f	story	24
75acb939a73a38907d2ba36eb7f3a60f	books	28
75acb939a73a38907d2ba36eb7f3a60f	series	11
16fac7f140e63abd0360ad2325dcf8e2	book	30
16fac7f140e63abd0360ad2325dcf8e2	readers	18
16fac7f140e63abd0360ad2325dcf8e2	read	12
5dadb7a48484f41bd855dd72f3b80998	romance	19
5dadb7a48484f41bd855dd72f3b80998	book	18
5dadb7a48484f41bd855dd72f3b80998	review	11
387f609892cdceca18816e754ab1bf0f	story	31
387f609892cdceca18816e754ab1bf0f	love	11
387f609892cdceca18816e754ab1bf0f	scenes	14
387f609892cdceca18816e754ab1bf0f	characters	15
387f609892cdceca18816e754ab1bf0f	book	12
7eec89dd0103c2e710afa70debdcbc38	book	17
a767efb8b611da7dba8dbd6e3e4d9536	read	11
792500e85277fa7ada535de23e7eb4c3	characters	14
ed186781a2abaf7272140a50249c0f58	book	11
d02c2b7bebf2c99f0f16d365425575c9	copy	12
d02c2b7bebf2c99f0f16d365425575c9	review	13
d02c2b7bebf2c99f0f16d365425575c9	book	14
3036b58cf6bd05405c61411779bfcc0c	book	14
3036b58cf6bd05405c61411779bfcc0c	story	12
3036b58cf6bd05405c61411779bfcc0c	life	17
d3595fecbe6df65e6a83e5baeec4f0b9	book	14
d3595fecbe6df65e6a83e5baeec4f0b9	read	13
c686b58da03dc1b133317891cdac9ea5	book	11
06aa115dd25a062243f8b153da42d42d	book	25
cd20d2442c494669689ce44d3d5a144f	man	15
14c325c1b6da06228faf752956851aa0	read	12
14c325c1b6da06228faf752956851aa0	book	18
3a49b1790d77ee0acfb7f6d4b0e17cf8	book	12
3a49b1790d77ee0acfb7f6d4b0e17cf8	woman	12
efc1a4aa8e7ae6e7b26e46019a8493d7	book	11
efc1a4aa8e7ae6e7b26e46019a8493d7	story	13
efc1a4aa8e7ae6e7b26e46019a8493d7	life	12
f0db19e5e7b5921bc24390f72763bd50	novel	15
f0db19e5e7b5921bc24390f72763bd50	time	16
f0db19e5e7b5921bc24390f72763bd50	man	13
f0db19e5e7b5921bc24390f72763bd50	book	12
fb78198ca0745de4a520ec39b0eefe5d	review	11
dd7f322d99918f7c58d351919eb70387	guy	12
dd7f322d99918f7c58d351919eb70387	friend	16
dd7f322d99918f7c58d351919eb70387	friends	14
dd7f322d99918f7c58d351919eb70387	book	14
dd7f322d99918f7c58d351919eb70387	girl	12
dd7f322d99918f7c58d351919eb70387	boy	11
b68a14ad3bc75407adc8c8ffde2ac8d6	book	11
9b0d97d1dce641f5df0dd318b6f3a584	book	19
c1802c5f49aa2e39e9671e986eae2de8	book	14
7ac68d284be15768081bd3e86a1431c9	friend	11
7ac68d284be15768081bd3e86a1431c9	relationship	11
7ac68d284be15768081bd3e86a1431c9	time	11
7ac68d284be15768081bd3e86a1431c9	book	23
7ac68d284be15768081bd3e86a1431c9	life	11
7ac68d284be15768081bd3e86a1431c9	romance	12
7ac68d284be15768081bd3e86a1431c9	love	11
7ac68d284be15768081bd3e86a1431c9	family	13
7ac68d284be15768081bd3e86a1431c9	man	30
021fe3743f50c34292fbab9e185e27cd	book	19
021fe3743f50c34292fbab9e185e27cd	hero	14
021fe3743f50c34292fbab9e185e27cd	pronunciation	12
60a6134efe96413f5872460692816f18	read	16
2ce858224e30bb90453c2a22a1216b12	characters	28
2ce858224e30bb90453c2a22a1216b12	character	15
2ce858224e30bb90453c2a22a1216b12	read	11
2ce858224e30bb90453c2a22a1216b12	book	24
2ce858224e30bb90453c2a22a1216b12	books	11
2ce858224e30bb90453c2a22a1216b12	romance	16
2ce858224e30bb90453c2a22a1216b12	story	13
c194a2b6f292faf8f4c5f6438d3d4d51	review	12
ce108cba8d615fef1e00a7005a7d6958	book	30
ce108cba8d615fef1e00a7005a7d6958	scenes	13
59151b639f247aa97fffd5c71701db29	school	34
59151b639f247aa97fffd5c71701db29	job	12
59151b639f247aa97fffd5c71701db29	time	26
59151b639f247aa97fffd5c71701db29	read	57
59151b639f247aa97fffd5c71701db29	woman	13
59151b639f247aa97fffd5c71701db29	friend	31
59151b639f247aa97fffd5c71701db29	novel	35
59151b639f247aa97fffd5c71701db29	books	22
59151b639f247aa97fffd5c71701db29	book	66
59151b639f247aa97fffd5c71701db29	sister	16
59151b639f247aa97fffd5c71701db29	way	15
59151b639f247aa97fffd5c71701db29	character	17
