user_id	item_id	rating
3b03b0e3350e312351cb0c5e7899a1f0	16151178	5.0
3b03b0e3350e312351cb0c5e7899a1f0	18693716	4.0
3b03b0e3350e312351cb0c5e7899a1f0	20564453	3.0
3b03b0e3350e312351cb0c5e7899a1f0	285205	4.75
3b03b0e3350e312351cb0c5e7899a1f0	16171291	1.25
3b03b0e3350e312351cb0c5e7899a1f0	5161066	4.75
3b03b0e3350e312351cb0c5e7899a1f0	2168860	1.0
3b03b0e3350e312351cb0c5e7899a1f0	11381643	4.25
3b03b0e3350e312351cb0c5e7899a1f0	100915	4.75
3b03b0e3350e312351cb0c5e7899a1f0	8537327	5.0
3b03b0e3350e312351cb0c5e7899a1f0	27083865	3.5
3b03b0e3350e312351cb0c5e7899a1f0	1898	2.5
3b03b0e3350e312351cb0c5e7899a1f0	101299	1.75
3b03b0e3350e312351cb0c5e7899a1f0	17572903	2.75
3b03b0e3350e312351cb0c5e7899a1f0	4137	2.75
3b03b0e3350e312351cb0c5e7899a1f0	21853633	3.25
3b03b0e3350e312351cb0c5e7899a1f0	304027	3.75
3b03b0e3350e312351cb0c5e7899a1f0	16109563	1.75
3b03b0e3350e312351cb0c5e7899a1f0	8306761	2.75
3b03b0e3350e312351cb0c5e7899a1f0	26245850	1.5
3b03b0e3350e312351cb0c5e7899a1f0	6609765	3.25
3b03b0e3350e312351cb0c5e7899a1f0	50	4.0
3b03b0e3350e312351cb0c5e7899a1f0	10112885	1.75
3b03b0e3350e312351cb0c5e7899a1f0	140075	1.0
3b03b0e3350e312351cb0c5e7899a1f0	232576	1.0
3b03b0e3350e312351cb0c5e7899a1f0	17372058	1.0
3b03b0e3350e312351cb0c5e7899a1f0	17560674	3.25
3b03b0e3350e312351cb0c5e7899a1f0	6366437	4.5
3b03b0e3350e312351cb0c5e7899a1f0	13312527	4.0
3b03b0e3350e312351cb0c5e7899a1f0	12127750	4.75
3b03b0e3350e312351cb0c5e7899a1f0	21943246	4.5
3b03b0e3350e312351cb0c5e7899a1f0	5890	4.5
3b03b0e3350e312351cb0c5e7899a1f0	8356487	3.5
3b03b0e3350e312351cb0c5e7899a1f0	17801656	1.25
3b03b0e3350e312351cb0c5e7899a1f0	60931	5.0
3b03b0e3350e312351cb0c5e7899a1f0	24806344	4.5
3b03b0e3350e312351cb0c5e7899a1f0	16085481	3.0
3b03b0e3350e312351cb0c5e7899a1f0	21965107	2.0
3b03b0e3350e312351cb0c5e7899a1f0	4447622	2.5
3b03b0e3350e312351cb0c5e7899a1f0	3817859	1.5
3b03b0e3350e312351cb0c5e7899a1f0	16099159	3.75
3b03b0e3350e312351cb0c5e7899a1f0	11861062	3.5
3b03b0e3350e312351cb0c5e7899a1f0	21325	3.0
3b03b0e3350e312351cb0c5e7899a1f0	27556157	1.25
3b03b0e3350e312351cb0c5e7899a1f0	3591262	4.5
3b03b0e3350e312351cb0c5e7899a1f0	18240407	4.75
3b03b0e3350e312351cb0c5e7899a1f0	22571275	3.5
3b03b0e3350e312351cb0c5e7899a1f0	8559047	3.25
3b03b0e3350e312351cb0c5e7899a1f0	2248573	3.75
3b03b0e3350e312351cb0c5e7899a1f0	676924	1.0
3b03b0e3350e312351cb0c5e7899a1f0	20307478	2.75
3b03b0e3350e312351cb0c5e7899a1f0	8428195	1.75
3b03b0e3350e312351cb0c5e7899a1f0	18816603	5.0
3b03b0e3350e312351cb0c5e7899a1f0	17399160	2.5
3b03b0e3350e312351cb0c5e7899a1f0	22431039	2.75
3b03b0e3350e312351cb0c5e7899a1f0	9416	3.25
3b03b0e3350e312351cb0c5e7899a1f0	8573642	1.75
3b03b0e3350e312351cb0c5e7899a1f0	28484366	2.5
3b03b0e3350e312351cb0c5e7899a1f0	18464441	4.75
3b03b0e3350e312351cb0c5e7899a1f0	23766634	1.0
3b03b0e3350e312351cb0c5e7899a1f0	28214365	3.25
3b03b0e3350e312351cb0c5e7899a1f0	28243032	2.25
3b03b0e3350e312351cb0c5e7899a1f0	25251757	2.5
3b03b0e3350e312351cb0c5e7899a1f0	18404248	1.75
3b03b0e3350e312351cb0c5e7899a1f0	77661	1.0
3b03b0e3350e312351cb0c5e7899a1f0	13486632	4.75
3b03b0e3350e312351cb0c5e7899a1f0	115076	3.5
3b03b0e3350e312351cb0c5e7899a1f0	7945049	1.0
3b03b0e3350e312351cb0c5e7899a1f0	21953012	5.0
3b03b0e3350e312351cb0c5e7899a1f0	23354073	3.5
3b03b0e3350e312351cb0c5e7899a1f0	23348621	3.5
3b03b0e3350e312351cb0c5e7899a1f0	68427	2.75
3b03b0e3350e312351cb0c5e7899a1f0	315425	1.75
27655bf829fc1110c3833cee83cb8b40	16068905	3.5
27655bf829fc1110c3833cee83cb8b40	2213661	2.5
27655bf829fc1110c3833cee83cb8b40	6218281	1.0
27655bf829fc1110c3833cee83cb8b40	8667848	3.75
27655bf829fc1110c3833cee83cb8b40	15818107	3.0
27655bf829fc1110c3833cee83cb8b40	18293427	1.5
27655bf829fc1110c3833cee83cb8b40	6482837	3.75
27655bf829fc1110c3833cee83cb8b40	12812550	3.25
27655bf829fc1110c3833cee83cb8b40	5310515	3.5
27655bf829fc1110c3833cee83cb8b40	5060378	2.5
27655bf829fc1110c3833cee83cb8b40	11857408	2.0
27655bf829fc1110c3833cee83cb8b40	25573737	2.5
27655bf829fc1110c3833cee83cb8b40	1232	4.25
27655bf829fc1110c3833cee83cb8b40	15749186	2.5
27655bf829fc1110c3833cee83cb8b40	17061	2.0
27655bf829fc1110c3833cee83cb8b40	118944	1.0
27655bf829fc1110c3833cee83cb8b40	2118745	3.75
27655bf829fc1110c3833cee83cb8b40	16151178	3.0
27655bf829fc1110c3833cee83cb8b40	18693716	2.25
27655bf829fc1110c3833cee83cb8b40	285205	1.25
27655bf829fc1110c3833cee83cb8b40	16171291	1.5
27655bf829fc1110c3833cee83cb8b40	6437061	4.0
27655bf829fc1110c3833cee83cb8b40	2168860	4.0
27655bf829fc1110c3833cee83cb8b40	16150996	3.5
27655bf829fc1110c3833cee83cb8b40	11381643	3.5
27655bf829fc1110c3833cee83cb8b40	8537327	3.5
27655bf829fc1110c3833cee83cb8b40	27083865	5.0
27655bf829fc1110c3833cee83cb8b40	1898	3.25
27655bf829fc1110c3833cee83cb8b40	101299	3.0
27655bf829fc1110c3833cee83cb8b40	17572903	2.5
27655bf829fc1110c3833cee83cb8b40	21853633	2.25
27655bf829fc1110c3833cee83cb8b40	304027	3.75
27655bf829fc1110c3833cee83cb8b40	8306761	3.75
27655bf829fc1110c3833cee83cb8b40	26245850	4.5
27655bf829fc1110c3833cee83cb8b40	8709526	2.25
27655bf829fc1110c3833cee83cb8b40	6609765	1.25
27655bf829fc1110c3833cee83cb8b40	50	1.75
27655bf829fc1110c3833cee83cb8b40	28449257	3.25
27655bf829fc1110c3833cee83cb8b40	10112885	1.75
27655bf829fc1110c3833cee83cb8b40	232576	2.25
27655bf829fc1110c3833cee83cb8b40	17372058	2.25
27655bf829fc1110c3833cee83cb8b40	6366437	2.25
27655bf829fc1110c3833cee83cb8b40	13312527	4.5
27655bf829fc1110c3833cee83cb8b40	12127750	5.0
27655bf829fc1110c3833cee83cb8b40	21943246	4.0
27655bf829fc1110c3833cee83cb8b40	5890	1.25
27655bf829fc1110c3833cee83cb8b40	8356487	1.0
27655bf829fc1110c3833cee83cb8b40	17801656	1.25
27655bf829fc1110c3833cee83cb8b40	60931	2.5
27655bf829fc1110c3833cee83cb8b40	24806344	2.5
27655bf829fc1110c3833cee83cb8b40	16085481	3.5
27655bf829fc1110c3833cee83cb8b40	21965107	4.0
27655bf829fc1110c3833cee83cb8b40	4447622	1.25
27655bf829fc1110c3833cee83cb8b40	3817859	3.75
27655bf829fc1110c3833cee83cb8b40	16099159	3.25
27655bf829fc1110c3833cee83cb8b40	21325	4.75
27655bf829fc1110c3833cee83cb8b40	27556157	3.75
27655bf829fc1110c3833cee83cb8b40	3591262	2.75
27655bf829fc1110c3833cee83cb8b40	18240407	1.5
27655bf829fc1110c3833cee83cb8b40	22571275	4.75
27655bf829fc1110c3833cee83cb8b40	8559047	1.5
27655bf829fc1110c3833cee83cb8b40	2248573	1.0
27655bf829fc1110c3833cee83cb8b40	676924	2.75
27655bf829fc1110c3833cee83cb8b40	20307478	1.5
27655bf829fc1110c3833cee83cb8b40	8428195	2.5
27655bf829fc1110c3833cee83cb8b40	18816603	1.25
27655bf829fc1110c3833cee83cb8b40	17399160	2.75
27655bf829fc1110c3833cee83cb8b40	27071490	5.0
27655bf829fc1110c3833cee83cb8b40	13623150	4.75
27655bf829fc1110c3833cee83cb8b40	22431039	3.75
27655bf829fc1110c3833cee83cb8b40	9416	4.75
27655bf829fc1110c3833cee83cb8b40	28484366	4.5
27655bf829fc1110c3833cee83cb8b40	10967	3.25
27655bf829fc1110c3833cee83cb8b40	18464441	2.5
27655bf829fc1110c3833cee83cb8b40	23766634	4.5
27655bf829fc1110c3833cee83cb8b40	28243032	2.25
27655bf829fc1110c3833cee83cb8b40	25251757	2.25
27655bf829fc1110c3833cee83cb8b40	15815400	4.25
27655bf829fc1110c3833cee83cb8b40	18404248	3.0
27655bf829fc1110c3833cee83cb8b40	77661	4.5
27655bf829fc1110c3833cee83cb8b40	13486632	5.0
27655bf829fc1110c3833cee83cb8b40	115076	3.0
27655bf829fc1110c3833cee83cb8b40	7945049	2.25
27655bf829fc1110c3833cee83cb8b40	21953012	1.0
27655bf829fc1110c3833cee83cb8b40	23354073	2.25
27655bf829fc1110c3833cee83cb8b40	68427	3.5
27655bf829fc1110c3833cee83cb8b40	315425	4.75
08d805375530cc208801531ca7fdefbc	16068905	1.0
08d805375530cc208801531ca7fdefbc	2213661	4.75
08d805375530cc208801531ca7fdefbc	15818107	4.75
08d805375530cc208801531ca7fdefbc	18293427	1.0
08d805375530cc208801531ca7fdefbc	6482837	3.25
08d805375530cc208801531ca7fdefbc	12812550	4.75
08d805375530cc208801531ca7fdefbc	5310515	3.5
08d805375530cc208801531ca7fdefbc	5060378	1.75
08d805375530cc208801531ca7fdefbc	11857408	3.25
08d805375530cc208801531ca7fdefbc	25573737	4.5
08d805375530cc208801531ca7fdefbc	1232	2.0
08d805375530cc208801531ca7fdefbc	17061	3.75
08d805375530cc208801531ca7fdefbc	118944	2.0
08d805375530cc208801531ca7fdefbc	7686667	1.25
08d805375530cc208801531ca7fdefbc	2118745	3.0
08d805375530cc208801531ca7fdefbc	16151178	3.75
08d805375530cc208801531ca7fdefbc	20564453	1.75
08d805375530cc208801531ca7fdefbc	285205	2.5
08d805375530cc208801531ca7fdefbc	16171291	2.25
08d805375530cc208801531ca7fdefbc	5161066	2.5
08d805375530cc208801531ca7fdefbc	2168860	4.0
08d805375530cc208801531ca7fdefbc	16150996	3.0
08d805375530cc208801531ca7fdefbc	11381643	2.25
08d805375530cc208801531ca7fdefbc	100915	3.25
08d805375530cc208801531ca7fdefbc	8537327	4.5
08d805375530cc208801531ca7fdefbc	27083865	3.25
08d805375530cc208801531ca7fdefbc	101299	2.25
08d805375530cc208801531ca7fdefbc	17572903	4.0
08d805375530cc208801531ca7fdefbc	4137	4.5
08d805375530cc208801531ca7fdefbc	304027	4.0
08d805375530cc208801531ca7fdefbc	16109563	1.75
08d805375530cc208801531ca7fdefbc	8306761	4.0
08d805375530cc208801531ca7fdefbc	26245850	3.75
08d805375530cc208801531ca7fdefbc	8709526	2.0
08d805375530cc208801531ca7fdefbc	6609765	2.75
08d805375530cc208801531ca7fdefbc	50	4.25
08d805375530cc208801531ca7fdefbc	28449257	3.25
08d805375530cc208801531ca7fdefbc	10112885	5.0
08d805375530cc208801531ca7fdefbc	140075	2.5
08d805375530cc208801531ca7fdefbc	232576	1.25
08d805375530cc208801531ca7fdefbc	17560674	3.25
08d805375530cc208801531ca7fdefbc	6366437	1.0
08d805375530cc208801531ca7fdefbc	13312527	3.5
08d805375530cc208801531ca7fdefbc	21943246	2.5
08d805375530cc208801531ca7fdefbc	5890	3.0
08d805375530cc208801531ca7fdefbc	8356487	2.75
08d805375530cc208801531ca7fdefbc	17801656	3.0
08d805375530cc208801531ca7fdefbc	60931	2.0
08d805375530cc208801531ca7fdefbc	16085481	4.0
08d805375530cc208801531ca7fdefbc	21965107	1.5
08d805375530cc208801531ca7fdefbc	4447622	1.5
08d805375530cc208801531ca7fdefbc	3817859	2.75
08d805375530cc208801531ca7fdefbc	16099159	3.25
08d805375530cc208801531ca7fdefbc	11861062	1.25
08d805375530cc208801531ca7fdefbc	21325	3.25
08d805375530cc208801531ca7fdefbc	27556157	2.75
08d805375530cc208801531ca7fdefbc	3591262	2.25
08d805375530cc208801531ca7fdefbc	18240407	4.25
08d805375530cc208801531ca7fdefbc	22571275	4.25
08d805375530cc208801531ca7fdefbc	8559047	4.25
08d805375530cc208801531ca7fdefbc	2248573	3.0
08d805375530cc208801531ca7fdefbc	676924	4.25
08d805375530cc208801531ca7fdefbc	20307478	2.5
08d805375530cc208801531ca7fdefbc	8428195	4.0
08d805375530cc208801531ca7fdefbc	18816603	2.75
08d805375530cc208801531ca7fdefbc	27071490	5.0
08d805375530cc208801531ca7fdefbc	13623150	4.75
08d805375530cc208801531ca7fdefbc	22431039	4.5
08d805375530cc208801531ca7fdefbc	9416	1.5
08d805375530cc208801531ca7fdefbc	8573642	2.0
08d805375530cc208801531ca7fdefbc	28484366	1.0
08d805375530cc208801531ca7fdefbc	11588	1.5
08d805375530cc208801531ca7fdefbc	10967	4.25
08d805375530cc208801531ca7fdefbc	18464441	1.5
08d805375530cc208801531ca7fdefbc	23766634	3.75
08d805375530cc208801531ca7fdefbc	28214365	5.0
08d805375530cc208801531ca7fdefbc	28243032	1.5
08d805375530cc208801531ca7fdefbc	25251757	3.25
08d805375530cc208801531ca7fdefbc	15815400	1.25
08d805375530cc208801531ca7fdefbc	18404248	1.5
08d805375530cc208801531ca7fdefbc	77661	1.5
08d805375530cc208801531ca7fdefbc	13486632	4.75
08d805375530cc208801531ca7fdefbc	115076	1.5
08d805375530cc208801531ca7fdefbc	7945049	5.0
08d805375530cc208801531ca7fdefbc	23354073	3.75
08d805375530cc208801531ca7fdefbc	23348621	2.25
08d805375530cc208801531ca7fdefbc	68427	1.5
08d805375530cc208801531ca7fdefbc	315425	1.75
121a631beecee66bf9f0760a2c3e3565	16068905	3.5
121a631beecee66bf9f0760a2c3e3565	2213661	4.5
121a631beecee66bf9f0760a2c3e3565	6218281	4.25
121a631beecee66bf9f0760a2c3e3565	15818107	4.25
121a631beecee66bf9f0760a2c3e3565	18293427	3.75
121a631beecee66bf9f0760a2c3e3565	6482837	5.0
121a631beecee66bf9f0760a2c3e3565	12812550	3.25
121a631beecee66bf9f0760a2c3e3565	5310515	4.5
121a631beecee66bf9f0760a2c3e3565	5060378	2.5
121a631beecee66bf9f0760a2c3e3565	11857408	4.5
121a631beecee66bf9f0760a2c3e3565	25573737	4.0
121a631beecee66bf9f0760a2c3e3565	1232	3.5
121a631beecee66bf9f0760a2c3e3565	15749186	3.75
121a631beecee66bf9f0760a2c3e3565	17061	2.0
121a631beecee66bf9f0760a2c3e3565	118944	1.5
121a631beecee66bf9f0760a2c3e3565	7686667	1.25
121a631beecee66bf9f0760a2c3e3565	2118745	4.25
121a631beecee66bf9f0760a2c3e3565	16151178	2.75
121a631beecee66bf9f0760a2c3e3565	18693716	4.5
121a631beecee66bf9f0760a2c3e3565	20564453	1.5
121a631beecee66bf9f0760a2c3e3565	285205	2.5
121a631beecee66bf9f0760a2c3e3565	16171291	1.75
121a631beecee66bf9f0760a2c3e3565	6437061	4.75
121a631beecee66bf9f0760a2c3e3565	5161066	1.5
121a631beecee66bf9f0760a2c3e3565	2168860	4.5
121a631beecee66bf9f0760a2c3e3565	16150996	3.5
121a631beecee66bf9f0760a2c3e3565	11381643	1.0
121a631beecee66bf9f0760a2c3e3565	100915	3.25
121a631beecee66bf9f0760a2c3e3565	8537327	4.0
121a631beecee66bf9f0760a2c3e3565	27083865	5.0
121a631beecee66bf9f0760a2c3e3565	1898	3.75
121a631beecee66bf9f0760a2c3e3565	101299	1.75
121a631beecee66bf9f0760a2c3e3565	4137	1.5
121a631beecee66bf9f0760a2c3e3565	21853633	3.5
121a631beecee66bf9f0760a2c3e3565	304027	2.25
121a631beecee66bf9f0760a2c3e3565	16109563	4.25
121a631beecee66bf9f0760a2c3e3565	8306761	4.75
121a631beecee66bf9f0760a2c3e3565	26245850	1.5
121a631beecee66bf9f0760a2c3e3565	8709526	1.25
121a631beecee66bf9f0760a2c3e3565	50	3.75
121a631beecee66bf9f0760a2c3e3565	28449257	3.0
121a631beecee66bf9f0760a2c3e3565	10112885	4.5
121a631beecee66bf9f0760a2c3e3565	140075	3.0
121a631beecee66bf9f0760a2c3e3565	232576	3.25
121a631beecee66bf9f0760a2c3e3565	17372058	4.25
121a631beecee66bf9f0760a2c3e3565	17560674	3.25
121a631beecee66bf9f0760a2c3e3565	6366437	1.0
121a631beecee66bf9f0760a2c3e3565	21943246	3.5
121a631beecee66bf9f0760a2c3e3565	5890	1.5
121a631beecee66bf9f0760a2c3e3565	8356487	2.25
121a631beecee66bf9f0760a2c3e3565	17801656	3.0
121a631beecee66bf9f0760a2c3e3565	60931	5.0
121a631beecee66bf9f0760a2c3e3565	24806344	1.25
121a631beecee66bf9f0760a2c3e3565	16085481	1.0
121a631beecee66bf9f0760a2c3e3565	21965107	2.75
121a631beecee66bf9f0760a2c3e3565	3817859	2.75
121a631beecee66bf9f0760a2c3e3565	16099159	3.0
121a631beecee66bf9f0760a2c3e3565	21325	4.5
121a631beecee66bf9f0760a2c3e3565	27556157	4.75
121a631beecee66bf9f0760a2c3e3565	3591262	4.0
121a631beecee66bf9f0760a2c3e3565	18240407	1.25
121a631beecee66bf9f0760a2c3e3565	22571275	4.0
121a631beecee66bf9f0760a2c3e3565	8559047	1.75
121a631beecee66bf9f0760a2c3e3565	2248573	4.25
121a631beecee66bf9f0760a2c3e3565	676924	2.5
121a631beecee66bf9f0760a2c3e3565	20307478	1.25
121a631beecee66bf9f0760a2c3e3565	8428195	1.5
121a631beecee66bf9f0760a2c3e3565	18816603	5.0
121a631beecee66bf9f0760a2c3e3565	17399160	1.5
121a631beecee66bf9f0760a2c3e3565	27071490	4.5
121a631beecee66bf9f0760a2c3e3565	13623150	2.5
121a631beecee66bf9f0760a2c3e3565	22431039	5.0
121a631beecee66bf9f0760a2c3e3565	9416	1.25
121a631beecee66bf9f0760a2c3e3565	8573642	4.75
121a631beecee66bf9f0760a2c3e3565	28484366	1.25
121a631beecee66bf9f0760a2c3e3565	11588	4.5
121a631beecee66bf9f0760a2c3e3565	10967	4.25
121a631beecee66bf9f0760a2c3e3565	18464441	4.75
121a631beecee66bf9f0760a2c3e3565	23766634	4.25
121a631beecee66bf9f0760a2c3e3565	28214365	1.25
121a631beecee66bf9f0760a2c3e3565	28243032	3.75
121a631beecee66bf9f0760a2c3e3565	25251757	2.75
121a631beecee66bf9f0760a2c3e3565	18404248	3.75
121a631beecee66bf9f0760a2c3e3565	77661	3.5
121a631beecee66bf9f0760a2c3e3565	115076	4.75
121a631beecee66bf9f0760a2c3e3565	21953012	3.25
121a631beecee66bf9f0760a2c3e3565	23354073	2.25
121a631beecee66bf9f0760a2c3e3565	23348621	3.5
121a631beecee66bf9f0760a2c3e3565	68427	5.0
121a631beecee66bf9f0760a2c3e3565	315425	3.75
9041bdd923e2f0344c215acb0a5cd3f1	16068905	2.25
9041bdd923e2f0344c215acb0a5cd3f1	2213661	2.75
9041bdd923e2f0344c215acb0a5cd3f1	6218281	2.75
9041bdd923e2f0344c215acb0a5cd3f1	15818107	3.0
9041bdd923e2f0344c215acb0a5cd3f1	18293427	3.75
9041bdd923e2f0344c215acb0a5cd3f1	6482837	3.75
9041bdd923e2f0344c215acb0a5cd3f1	12812550	3.5
9041bdd923e2f0344c215acb0a5cd3f1	5310515	2.75
9041bdd923e2f0344c215acb0a5cd3f1	5060378	3.75
9041bdd923e2f0344c215acb0a5cd3f1	11857408	1.25
9041bdd923e2f0344c215acb0a5cd3f1	1232	4.25
9041bdd923e2f0344c215acb0a5cd3f1	15749186	3.0
9041bdd923e2f0344c215acb0a5cd3f1	17061	4.0
9041bdd923e2f0344c215acb0a5cd3f1	7686667	3.25
9041bdd923e2f0344c215acb0a5cd3f1	2118745	2.25
9041bdd923e2f0344c215acb0a5cd3f1	16151178	2.25
9041bdd923e2f0344c215acb0a5cd3f1	18693716	3.25
9041bdd923e2f0344c215acb0a5cd3f1	20564453	1.5
9041bdd923e2f0344c215acb0a5cd3f1	285205	3.5
9041bdd923e2f0344c215acb0a5cd3f1	16171291	3.5
9041bdd923e2f0344c215acb0a5cd3f1	6437061	3.75
9041bdd923e2f0344c215acb0a5cd3f1	5161066	4.25
9041bdd923e2f0344c215acb0a5cd3f1	2168860	1.75
9041bdd923e2f0344c215acb0a5cd3f1	16150996	1.0
9041bdd923e2f0344c215acb0a5cd3f1	11381643	5.0
9041bdd923e2f0344c215acb0a5cd3f1	100915	3.5
9041bdd923e2f0344c215acb0a5cd3f1	8537327	4.75
9041bdd923e2f0344c215acb0a5cd3f1	27083865	3.25
9041bdd923e2f0344c215acb0a5cd3f1	1898	3.75
9041bdd923e2f0344c215acb0a5cd3f1	101299	2.0
9041bdd923e2f0344c215acb0a5cd3f1	17572903	1.75
9041bdd923e2f0344c215acb0a5cd3f1	4137	4.25
9041bdd923e2f0344c215acb0a5cd3f1	21853633	3.75
9041bdd923e2f0344c215acb0a5cd3f1	16109563	4.0
9041bdd923e2f0344c215acb0a5cd3f1	8306761	1.25
9041bdd923e2f0344c215acb0a5cd3f1	26245850	4.0
9041bdd923e2f0344c215acb0a5cd3f1	6609765	3.0
9041bdd923e2f0344c215acb0a5cd3f1	50	2.25
9041bdd923e2f0344c215acb0a5cd3f1	28449257	4.0
9041bdd923e2f0344c215acb0a5cd3f1	10112885	3.0
9041bdd923e2f0344c215acb0a5cd3f1	140075	3.75
9041bdd923e2f0344c215acb0a5cd3f1	232576	2.75
9041bdd923e2f0344c215acb0a5cd3f1	17560674	2.5
9041bdd923e2f0344c215acb0a5cd3f1	6366437	3.25
9041bdd923e2f0344c215acb0a5cd3f1	13312527	3.25
9041bdd923e2f0344c215acb0a5cd3f1	12127750	3.25
9041bdd923e2f0344c215acb0a5cd3f1	21943246	2.25
9041bdd923e2f0344c215acb0a5cd3f1	5890	1.75
9041bdd923e2f0344c215acb0a5cd3f1	8356487	2.0
9041bdd923e2f0344c215acb0a5cd3f1	24806344	4.25
9041bdd923e2f0344c215acb0a5cd3f1	16085481	2.25
9041bdd923e2f0344c215acb0a5cd3f1	4447622	4.25
9041bdd923e2f0344c215acb0a5cd3f1	3817859	4.75
9041bdd923e2f0344c215acb0a5cd3f1	16099159	2.75
9041bdd923e2f0344c215acb0a5cd3f1	11861062	2.5
9041bdd923e2f0344c215acb0a5cd3f1	21325	2.5
9041bdd923e2f0344c215acb0a5cd3f1	27556157	1.5
9041bdd923e2f0344c215acb0a5cd3f1	18240407	3.5
9041bdd923e2f0344c215acb0a5cd3f1	22571275	4.5
9041bdd923e2f0344c215acb0a5cd3f1	2248573	2.25
9041bdd923e2f0344c215acb0a5cd3f1	676924	3.5
9041bdd923e2f0344c215acb0a5cd3f1	20307478	4.5
9041bdd923e2f0344c215acb0a5cd3f1	17399160	4.5
9041bdd923e2f0344c215acb0a5cd3f1	27071490	1.25
9041bdd923e2f0344c215acb0a5cd3f1	13623150	4.75
9041bdd923e2f0344c215acb0a5cd3f1	22431039	5.0
9041bdd923e2f0344c215acb0a5cd3f1	9416	1.0
9041bdd923e2f0344c215acb0a5cd3f1	8573642	2.5
9041bdd923e2f0344c215acb0a5cd3f1	28484366	3.0
9041bdd923e2f0344c215acb0a5cd3f1	11588	3.0
9041bdd923e2f0344c215acb0a5cd3f1	10967	3.25
9041bdd923e2f0344c215acb0a5cd3f1	18464441	4.5
9041bdd923e2f0344c215acb0a5cd3f1	23766634	3.5
9041bdd923e2f0344c215acb0a5cd3f1	28214365	1.5
9041bdd923e2f0344c215acb0a5cd3f1	28243032	5.0
9041bdd923e2f0344c215acb0a5cd3f1	25251757	3.25
9041bdd923e2f0344c215acb0a5cd3f1	18404248	2.75
9041bdd923e2f0344c215acb0a5cd3f1	77661	1.25
9041bdd923e2f0344c215acb0a5cd3f1	13486632	4.75
9041bdd923e2f0344c215acb0a5cd3f1	115076	1.25
9041bdd923e2f0344c215acb0a5cd3f1	7945049	2.25
9041bdd923e2f0344c215acb0a5cd3f1	21953012	4.5
9041bdd923e2f0344c215acb0a5cd3f1	23354073	5.0
9041bdd923e2f0344c215acb0a5cd3f1	23348621	2.25
9041bdd923e2f0344c215acb0a5cd3f1	68427	1.25
9041bdd923e2f0344c215acb0a5cd3f1	315425	3.0
9ed86ecbf6d0073ccfa0aee0e3f82360	16068905	4.0
9ed86ecbf6d0073ccfa0aee0e3f82360	2213661	2.75
9ed86ecbf6d0073ccfa0aee0e3f82360	6218281	2.5
9ed86ecbf6d0073ccfa0aee0e3f82360	8667848	2.75
9ed86ecbf6d0073ccfa0aee0e3f82360	15818107	1.75
9ed86ecbf6d0073ccfa0aee0e3f82360	18293427	4.25
9ed86ecbf6d0073ccfa0aee0e3f82360	6482837	3.25
9ed86ecbf6d0073ccfa0aee0e3f82360	5060378	1.0
9ed86ecbf6d0073ccfa0aee0e3f82360	11857408	3.75
9ed86ecbf6d0073ccfa0aee0e3f82360	1232	1.5
9ed86ecbf6d0073ccfa0aee0e3f82360	17061	1.25
9ed86ecbf6d0073ccfa0aee0e3f82360	118944	4.5
9ed86ecbf6d0073ccfa0aee0e3f82360	7686667	2.75
9ed86ecbf6d0073ccfa0aee0e3f82360	2118745	1.5
9ed86ecbf6d0073ccfa0aee0e3f82360	18693716	4.75
9ed86ecbf6d0073ccfa0aee0e3f82360	20564453	3.0
9ed86ecbf6d0073ccfa0aee0e3f82360	285205	3.5
9ed86ecbf6d0073ccfa0aee0e3f82360	16171291	1.0
9ed86ecbf6d0073ccfa0aee0e3f82360	6437061	3.75
9ed86ecbf6d0073ccfa0aee0e3f82360	5161066	3.75
9ed86ecbf6d0073ccfa0aee0e3f82360	2168860	3.25
9ed86ecbf6d0073ccfa0aee0e3f82360	16150996	2.0
9ed86ecbf6d0073ccfa0aee0e3f82360	100915	5.0
9ed86ecbf6d0073ccfa0aee0e3f82360	8537327	2.0
9ed86ecbf6d0073ccfa0aee0e3f82360	27083865	3.0
9ed86ecbf6d0073ccfa0aee0e3f82360	1898	4.5
9ed86ecbf6d0073ccfa0aee0e3f82360	101299	3.75
9ed86ecbf6d0073ccfa0aee0e3f82360	17572903	1.75
9ed86ecbf6d0073ccfa0aee0e3f82360	4137	2.75
9ed86ecbf6d0073ccfa0aee0e3f82360	21853633	1.0
9ed86ecbf6d0073ccfa0aee0e3f82360	16109563	3.75
9ed86ecbf6d0073ccfa0aee0e3f82360	8306761	3.25
9ed86ecbf6d0073ccfa0aee0e3f82360	26245850	1.75
9ed86ecbf6d0073ccfa0aee0e3f82360	8709526	3.0
9ed86ecbf6d0073ccfa0aee0e3f82360	50	2.5
9ed86ecbf6d0073ccfa0aee0e3f82360	28449257	4.25
9ed86ecbf6d0073ccfa0aee0e3f82360	10112885	1.5
9ed86ecbf6d0073ccfa0aee0e3f82360	140075	3.25
9ed86ecbf6d0073ccfa0aee0e3f82360	232576	5.0
9ed86ecbf6d0073ccfa0aee0e3f82360	17560674	1.0
9ed86ecbf6d0073ccfa0aee0e3f82360	6366437	5.0
9ed86ecbf6d0073ccfa0aee0e3f82360	13312527	3.5
9ed86ecbf6d0073ccfa0aee0e3f82360	12127750	4.5
9ed86ecbf6d0073ccfa0aee0e3f82360	21943246	2.0
